ParkName,State,partySize,BookingType,RateType,Equipment
Caribou Munroes,NS ,2,CampsitePermit,Full,ST
Five Islands,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,LT 20ft
Valleyview,NS ,2,CampsitePermit,Full,LT 30ft
Mira River,NS ,2,CampsitePermit,Full,ST
Five Islands,NS ,2,CampsitePermit,Full,LT 20ft
Blomidon,NS ,5,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,4,CampsitePermit,Full,LT 30ft
Rissers Beach,NS ,5,CampsitePermit,Full,LT 20ft
Cape Chignecto,NS ,5,BackcountryPermit,Full,ST
Battery,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,5,CampsitePermit,Full,LT 30ft
Mira River,NS ,4,CampsitePermit,Full,LT 30ft
Blomidon,NS ,2,CampsitePermit,Full,ST
Five Islands,NS ,2,CampsitePermit,Senior,LT 30ft
Rissers Beach,BC ,3,CampsitePermit,Full,ST
Blomidon,NS ,3,CampsitePermit,Full,LT 20ft
Battery,NS ,2,CampsitePermit,Senior,LT 30ft
Amherst Shore,PE ,1,CampsitePermit,Full,ST
Battery,NL ,3,CampsitePermit,Full,ST
Whycocomagh,NS ,2,CampsitePermit,Full,LT 20ft
Valleyview,ON ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,LT 20ft
Caribou Munroes,QC ,4,CampsitePermit,Full,LT 20ft
Ellenwood Lake,QC ,2,CampsitePermit,Full,LT 20ft
Laurie,NS ,4,CampsitePermit,Full,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,Tents
Mira River,AB ,2,CampsitePermit,Senior,Tents
Thomas Raddall,NS ,2,CampsitePermit,Full,LT 30ft
The Islands,NS ,6,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Mira River,NS ,4,CampsitePermit,Full,LT 20ft
Amherst Shore,NS ,2,CampsitePermit,Full,LT 30ft
Five Islands,NS ,4,CampsitePermit,Full,ST
Smileys,NS ,5,CampsitePermit,Full,LT 20ft
Battery,NS ,1,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,LT 30ft
Battery,QC ,2,CampsitePermit,Full,LT 20ft
Porters Lake,NS ,2,CampsitePermit,Full,ST
The Islands,QC ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 20ft
Graves Island,NS ,6,CampsitePermit,Full,LT 40ft
Dollar Lake,NS ,4,CampsitePermit,Full,LT 30ft
Five Islands,NS ,2,CampsitePermit,Full,Tents
Mira River,NS ,5,CampsitePermit,Full,LT 30ft
Blomidon,NS ,2,CampsitePermit,Full,LT 30ft
Laurie,NS ,6,CampsitePermit,Full,ST
Rissers Beach,NS ,6,CampsitePermit,Full,LT 20ft
Caribou Munroes,ON ,4,CampsitePermit,Full,LT 30ft
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Porters Lake,NS ,2,CampsitePermit,Full,LT 30ft
Cape Chignecto,PE ,1,BackcountryPermit,Full,ST
Caribou Munroes,BC ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,3,CampsitePermit,Full,LT 30ft
Laurie,QC ,2,CampsitePermit,Senior,LT 20ft
Five Islands,NS ,2,CampsitePermit,Full,LT 30ft
Thomas Raddall,NS ,3,CampsitePermit,Full,LT 30ft
Blomidon,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,5,CampsitePermit,Full,ST
Amherst Shore,NS ,2,CampsitePermit,Full,LT 30ft
Thomas Raddall,NS ,4,CampsitePermit,Full,LT 30ft
Battery,BC ,2,CampsitePermit,Senior,ST
Dollar Lake,NS ,1,CampsitePermit,Senior,ST
Blomidon,NS ,4,CampsitePermit,Full,ST
Thomas Raddall,ON ,2,CampsitePermit,Full,LT 20ft
Amherst Shore,BC ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,LT 40ft
Graves Island,QC ,2,CampsitePermit,Full,LT 20ft
Five Islands,QC ,2,CampsitePermit,Full,LT 20ft
Mira River,BC ,4,CampsitePermit,Senior,LT 20ft
Graves Island,NS ,3,CampsitePermit,Full,ST
Caribou Munroes,NS ,5,CampsitePermit,Full,Tents
Graves Island,NS ,3,CampsitePermit,Senior,LT 30ft
Blomidon,NS ,4,CampsitePermit,Full,ST
Caribou Munroes,NS ,1,CampsitePermit,Full,ST
Smileys,QC ,2,CampsitePermit,Full,ST
Five Islands,NS ,3,CampsitePermit,Full,ST
Smileys,NS ,3,CampsitePermit,Full,LT 20ft
Smileys,NS ,2,CampsitePermit,Senior,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Salsman,NS ,3,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,ST
Salsman,NS ,4,CampsitePermit,Full,ST
Amherst Shore,NS ,4,CampsitePermit,Senior,LT 40ft
Amherst Shore,NS ,2,CampsitePermit,Full,LT 30ft
Mira River,NS ,2,CampsitePermit,Full,LT 20ft
Mira River,NS ,5,CampsitePermit,Full,ST
Graves Island,QC ,1,CampsitePermit,Full,ST
Ellenwood Lake,NS ,5,CampsitePermit,Full,LT 30ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Tents
Mira River,ON ,2,CampsitePermit,Full,LT 40ft
Caribou Munroes,QC ,2,CampsitePermit,Senior,LT 20ft
Rissers Beach,NS ,1,CampsitePermit,Full,ST
Thomas Raddall,NS ,3,CampsitePermit,Full,LT 20ft
Five Islands,NS ,3,CampsitePermit,Full,Tents
Five Islands,ON ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,Tents
Blomidon,QC ,1,CampsitePermit,Senior,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,LT 30ft
Porters Lake,NS ,1,CampsitePermit,Full,ST
Five Islands,BC ,2,CampsitePermit,Full,ST
Five Islands,QC ,2,CampsitePermit,Full,LT 20ft
Blomidon,NS ,6,CampsitePermit,Full,Tents
Salsman,NS ,2,CampsitePermit,Full,Tents
Smileys,NB ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,4,CampsitePermit,Full,ST
Thomas Raddall,NS ,4,CampsitePermit,Full,LT 20ft
Ellenwood Lake,NS ,4,CampsitePermit,Full,ST
Ellenwood Lake,NS ,4,CampsitePermit,Full,ST
Dollar Lake,NS ,3,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Battery,AB ,2,CampsitePermit,Senior,ST
Porters Lake,BC ,2,CampsitePermit,Full,LT 40ft
Smileys,NS ,6,CampsitePermit,Full,Tents
Mira River,QC ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,ST
Dollar Lake,ON ,4,CampsitePermit,Full,ST
Ellenwood Lake,NS ,2,CampsitePermit,Senior,LT 30ft
Graves Island,ON ,2,CampsitePermit,Full,ST
Laurie,BC ,2,CampsitePermit,Senior,LT 30ft
Amherst Shore,NS ,1,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,6,CampsitePermit,Full,LT 20ft
Laurie,ON ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,ST
Laurie,NS ,3,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,Full,ST
Salsman,NS ,4,CampsitePermit,Full,ST
Laurie,NS ,4,CampsitePermit,Full,LT 30ft
Caribou Munroes,NS ,4,CampsitePermit,Full,ST
Blomidon,ON ,2,CampsitePermit,Full,LT 20ft
Mira River,NS ,5,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,4,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,7,CampsitePermit,Full,ST
Blomidon,ON ,3,CampsitePermit,Senior,LT 30ft
Mira River,QC ,2,CampsitePermit,Full,LT 20ft
Mira River,QC ,2,CampsitePermit,Full,LT 30ft
Smileys,NS ,2,CampsitePermit,Full,ST
Porters Lake,QC ,3,CampsitePermit,Full,ST
Salsman,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 30ft
Laurie,NS ,4,CampsitePermit,Full,LT 20ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Valleyview,ON ,2,CampsitePermit,Senior,ST
Amherst Shore,NS ,3,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,5,CampsitePermit,Full,ST
Ellenwood Lake,NS ,2,CampsitePermit,Full,LT 40ft
Graves Island,NS ,3,CampsitePermit,Full,Tents
Mira River,ON ,2,CampsitePermit,Senior,LT 30ft
Caribou Munroes,QC ,3,CampsitePermit,Full,Tents
Mira River,NS ,4,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,2,CampsitePermit,Full,LT 30ft
Caribou Munroes,MB ,2,CampsitePermit,Senior,ST
Dollar Lake,NS ,6,CampsitePermit,Full,Tents
Battery,ON ,2,CampsitePermit,Full,LT 20ft
Graves Island,NS ,2,CampsitePermit,Full,LT 40ft
Salsman,NS ,2,CampsitePermit,Senior,LT 20ft
Battery,ON ,2,CampsitePermit,Full,LT 20ft
Battery,NS ,2,CampsitePermit,Full,ST
Cape Chignecto,PE ,2,BackcountryPermit,Full,ST
Amherst Shore,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,ON ,1,CampsitePermit,Full,ST
Caribou Munroes,NS ,1,CampsitePermit,Senior,ST
Mira River,ON ,2,CampsitePermit,Senior,LT 30ft
Thomas Raddall,ON ,1,CampsitePermit,Full,ST
Ellenwood Lake,NS ,2,CampsitePermit,Full,LT 20ft
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,3,CampsitePermit,Full,ST
Graves Island,NS ,3,CampsitePermit,Full,LT 20ft
Thomas Raddall,NS ,3,CampsitePermit,Full,LT 30ft
Caribou Munroes,NS ,2,CampsitePermit,Senior,ST
Caribou Munroes,NS ,3,CampsitePermit,Full,LT 20ft
Blomidon,NS ,3,CampsitePermit,Full,ST
Porters Lake,NS ,2,CampsitePermit,Veteran,LT 30ft
Blomidon,AB ,1,CampsitePermit,Full,ST
Battery,QC ,1,CampsitePermit,Full,LT 30ft
Amherst Shore,NS ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 20ft
Porters Lake,NS ,4,CampsitePermit,Full,ST
Cape Chignecto,NB ,1,BackcountryPermit,Full,ST
Porters Lake,NS ,2,CampsitePermit,Full,LT 20ft
Mira River,NS ,6,CampsitePermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,LT 40ft
Amherst Shore,NB ,4,CampsitePermit,Full,LT 20ft
Ellenwood Lake,NS ,6,CampsitePermit,Full,Tents
Thomas Raddall,BC ,2,CampsitePermit,Senior,ST
Caribou Munroes,ON ,4,CampsitePermit,Full,LT 30ft
Smileys,NS ,1,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,Tents
Whycocomagh,AB ,2,CampsitePermit,Full,LT 40ft
Smileys,NS ,4,CampsitePermit,Full,ST
Amherst Shore,QC ,2,CampsitePermit,Senior,ST
Five Islands,QC ,2,CampsitePermit,Full,LT 20ft
Graves Island,NS ,2,CampsitePermit,Full,LT 40ft
Mira River,BC ,1,CampsitePermit,Full,LT 30ft
Smileys,NS ,4,CampsitePermit,Full,ST
Graves Island,ON ,2,CampsitePermit,Senior,LT 20ft
Amherst Shore,AB ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,3,CampsitePermit,Full,LT 40ft
Smileys,NS ,5,CampsitePermit,Full,LT 30ft
Mira River,NS ,4,CampsitePermit,Full,LT 30ft
Dollar Lake,NB ,4,CampsitePermit,Full,LT 20ft
Laurie,QC ,1,CampsitePermit,Full,LT 20ft
Amherst Shore,QC ,6,CampsitePermit,Full,Tents
Mira River,NS ,4,CampsitePermit,Full,LT 40ft
Whycocomagh,QC ,3,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,3,CampsitePermit,Full,ST
Mira River,QC ,3,CampsitePermit,Full,ST
Dollar Lake,NS ,3,CampsitePermit,Full,ST
Salsman,NS ,2,CampsitePermit,Full,LT 30ft
Laurie,NS ,4,CampsitePermit,Full,ST
Smileys,NS ,4,CampsitePermit,Full,ST
Caribou Munroes,NS ,4,CampsitePermit,Full,Tents
Laurie,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,ST
Rissers Beach,BC ,4,CampsitePermit,Full,ST
Laurie,NS ,6,CampsitePermit,Full,Tents
Smileys,NS ,2,CampsitePermit,Full,LT 30ft
Ellenwood Lake,NS ,3,CampsitePermit,Full,LT 20ft
Mira River,NS ,2,CampsitePermit,Full,ST
Five Islands,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Blomidon,BC ,1,CampsitePermit,Full,LT 20ft
Blomidon,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,4,CampsitePermit,Full,ST
Laurie,ON ,2,CampsitePermit,Senior,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Caribou Munroes,QC ,2,CampsitePermit,Senior,LT 20ft
Battery,ON ,2,CampsitePermit,Senior,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,4,CampsitePermit,Full,Tents
Amherst Shore,NS ,2,CampsitePermit,Senior,ST
Valleyview,NS ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,QC ,4,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Laurie,ON ,2,CampsitePermit,Full,ST
Mira River,ON ,2,CampsitePermit,Senior,LT 20ft
Mira River,NS ,6,CampsitePermit,Full,ST
Cape Chignecto,NS ,3,BackcountryPermit,Full,ST
Porters Lake,NS ,4,CampsitePermit,Full,Tents
Mira River,NS ,2,CampsitePermit,Veteran,Tents
Porters Lake,NS ,6,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,3,CampsitePermit,Full,LT 20ft
Blomidon,BC ,2,CampsitePermit,Full,ST
Amherst Shore,BC ,2,CampsitePermit,Senior,LT 20ft
Salsman,NS ,5,CampsitePermit,Senior,LT 20ft
Blomidon,QC ,1,CampsitePermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,LT 20ft
Blomidon,NB ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,4,CampsitePermit,Full,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Battery,QC ,2,CampsitePermit,Senior,ST
Porters Lake,NB ,3,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 20ft
Caribou Munroes,NS ,2,CampsitePermit,Senior,LT 20ft
Blomidon,ON ,2,CampsitePermit,Senior,ST
Rissers Beach,NS ,4,CampsitePermit,Full,LT 30ft
Blomidon,NS ,2,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,2,CampsitePermit,Full,LT 30ft
Thomas Raddall,PE ,4,CampsitePermit,Full,Tents
Caribou Munroes,BC ,2,CampsitePermit,Full,ST
Whycocomagh,NS ,4,YurtPermit,Senior,Tents
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,3,CampsitePermit,Full,LT 20ft
Battery,NS ,2,CampsitePermit,Senior,ST
Five Islands,NS ,2,CampsitePermit,Full,ST
Porters Lake,NS ,2,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Whycocomagh,ON ,5,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,4,CampsitePermit,Full,Tents
Ellenwood Lake,QC ,2,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Cape Chignecto,NS ,2,BackcountryPermit,Full,ST
Smileys,NS ,3,CampsitePermit,Full,ST
Whycocomagh,ON ,2,CampsitePermit,Full,ST
Ellenwood Lake,NS ,4,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,2,CampsitePermit,Full,LT 20ft
Five Islands,NS ,2,CampsitePermit,Senior,LT 20ft
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 30ft
Caribou Munroes,QC ,4,CampsitePermit,Full,Tents
Laurie,NS ,4,CampsitePermit,Full,Tents
Dollar Lake,NS ,5,CampsitePermit,Full,Tents
Rissers Beach,BC ,2,CampsitePermit,Full,ST
Battery,QC ,2,CampsitePermit,Full,LT 20ft
Five Islands,ON ,5,CampsitePermit,Senior,Tents
Rissers Beach,NS ,4,CampsitePermit,Full,LT 20ft
Battery,NS ,4,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,2,CampsitePermit,Senior,LT 30ft
Dollar Lake,NS ,6,CampsitePermit,Full,ST
Ellenwood Lake,NS ,3,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Thomas Raddall,ON ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,6,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,Greater than 40ft
Whycocomagh,ON ,2,CampsitePermit,Full,ST
Amherst Shore,QC ,2,CampsitePermit,Full,LT 20ft
Whycocomagh,QC ,2,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,6,CampsitePermit,Full,LT 40ft
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 20ft
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
The Islands,NS ,6,CampsitePermit,Full,Tents
Boylston,NS ,2,CampsitePermit,Senior,LT 20ft
Rissers Beach,NS ,6,CampsitePermit,Full,LT 20ft
Porters Lake,QC ,2,CampsitePermit,Full,LT 20ft
Battery,NS ,5,CampsitePermit,Full,ST
Porters Lake,BC ,2,CampsitePermit,Veteran,ST
Thomas Raddall,QC ,4,CampsitePermit,Full,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Five Islands,NS ,3,CampsitePermit,Full,ST
Thomas Raddall,NS ,1,CampsitePermit,Senior,ST
Whycocomagh,ON ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,4,CampsitePermit,Full,LT 20ft
Whycocomagh,ON ,4,CampsitePermit,Full,ST
The Islands,ON ,2,CampsitePermit,Full,LT 20ft
Ellenwood Lake,ON ,2,CampsitePermit,Full,LT 20ft
Boylston,MB ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,ST
Thomas Raddall,NS ,4,CampsitePermit,Full,Tents
Caribou Munroes,QC ,3,CampsitePermit,Full,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,LT 30ft
Battery,NS ,4,CampsitePermit,Full,LT 40ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,4,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,ST
The Islands,NS ,2,CampsitePermit,Full,LT 20ft
Battery,NB ,2,CampsitePermit,Full,LT 40ft
Whycocomagh,PE ,2,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,Full,ST
The Islands,NS ,2,CampsitePermit,Senior,LT 20ft
Thomas Raddall,NS ,4,CampsitePermit,Full,Tents
Mira River,NS ,5,CampsitePermit,Full,LT 40ft
Laurie,ON ,2,CampsitePermit,Full,ST
Amherst Shore,NB ,3,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 20ft
Mira River,QC ,2,CampsitePermit,Full,ST
Blomidon,NS ,4,CampsitePermit,Full,Tents
Battery,NS ,4,CampsitePermit,Full,ST
Thomas Raddall,NS ,4,CampsitePermit,Full,Tents
Dollar Lake,NS ,2,CampsitePermit,Full,LT 30ft
Thomas Raddall,QC ,2,CampsitePermit,Full,ST
The Islands,NS ,5,CampsitePermit,Full,Tents
Mira River,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,ST
Smileys,NS ,4,CampsitePermit,Full,LT 30ft
Amherst Shore,NS ,2,CampsitePermit,Senior,LT 40ft
Porters Lake,QC ,2,CampsitePermit,Full,LT 30ft
Five Islands,NB ,2,CampsitePermit,Full,ST
Laurie,NS ,3,CampsitePermit,Full,LT 40ft
Graves Island,NS ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,ST
Dollar Lake,NS ,6,CampsitePermit,Full,Tents
Amherst Shore,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,4,CampsitePermit,Full,ST
Smileys,NS ,4,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 40ft
Smileys,ON ,2,CampsitePermit,Full,LT 20ft
Mira River,NS ,2,CampsitePermit,Full,ST
Five Islands,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Blomidon,NS ,4,CampsitePermit,Full,Tents
Laurie,NS ,5,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,4,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 30ft
Rissers Beach,NS ,4,CampsitePermit,Full,Tents
Thomas Raddall,ON ,2,CampsitePermit,Senior,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Salsman,NS ,2,CampsitePermit,Senior,LT 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Thomas Raddall,QC ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,ST
Porters Lake,QC ,2,CampsitePermit,Full,LT 30ft
Graves Island,NB ,1,CampsitePermit,Full,ST
Caribou Munroes,NS ,6,CampsitePermit,Full,LT 20ft
The Islands,NS ,3,CampsitePermit,Full,ST
Laurie,NB ,2,CampsitePermit,Full,LT 30ft
Blomidon,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Laurie,NS ,4,CampsitePermit,Full,LT 30ft
Five Islands,NS ,4,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Smileys,NS ,2,CampsitePermit,Senior,LT 30ft
Caribou Munroes,NS ,4,CampsitePermit,Full,LT 20ft
Whycocomagh,ON ,3,CampsitePermit,Full,LT 30ft
Ellenwood Lake,NS ,5,CampsitePermit,Full,Tents
Mira River,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 30ft
Caribou Munroes,QC ,2,CampsitePermit,Full,ST
Blomidon,NS ,1,CampsitePermit,Full,ST
Blomidon,NS ,4,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Whycocomagh,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,ST
Battery,QC ,3,CampsitePermit,Senior,ST
Thomas Raddall,ON ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Smileys,NS ,3,CampsitePermit,Full,ST
Smileys,AB ,2,CampsitePermit,Full,LT 30ft
Battery,QC ,3,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,3,CampsitePermit,Full,LT 30ft
Amherst Shore,QC ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,LT 30ft
Valleyview,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,4,CampsitePermit,Full,LT 20ft
Porters Lake,QC ,1,CampsitePermit,Full,LT 20ft
Graves Island,ON ,2,CampsitePermit,Senior,Tents
Blomidon,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 40ft
Mira River,NS ,4,CampsitePermit,Full,ST
Graves Island,ON ,2,CampsitePermit,Full,ST
Five Islands,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,5,CampsitePermit,Full,LT 20ft
Graves Island,NS ,4,CampsitePermit,Full,LT 30ft
Mira River,NS ,5,CampsitePermit,Full,LT 30ft
Cape Chignecto,NB ,3,BackcountryPermit,Full,ST
Salsman,NS ,2,CampsitePermit,Senior,LT 20ft
Porters Lake,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,4,CampsitePermit,Full,ST
Caribou Munroes,ON ,2,CampsitePermit,Full,LT 20ft
Battery,ON ,1,CampsitePermit,Full,ST
Blomidon,ON ,1,CampsitePermit,Full,ST
Whycocomagh,NS ,2,CampsitePermit,Senior,LT 30ft
Blomidon,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,Greater than 40ft
Laurie,NS ,2,CampsitePermit,Full,LT 40ft
Dollar Lake,NS ,2,CampsitePermit,Full,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,LT 40ft
Porters Lake,NS ,3,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,Tents
Dollar Lake,NS ,4,CampsitePermit,Full,LT 20ft
Porters Lake,NS ,2,CampsitePermit,Full,ST
Battery,NS ,1,CampsitePermit,Full,ST
Dollar Lake,NS ,3,CampsitePermit,Full,ST
Smileys,NS ,6,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,6,CampsitePermit,Full,Tents
Graves Island,NS ,3,CampsitePermit,Senior,LT 20ft
Graves Island,NS ,4,CampsitePermit,Full,Tents
Smileys,NS ,3,CampsitePermit,Full,ST
Graves Island,NS ,1,CampsitePermit,Full,ST
Rissers Beach,NS ,1,CampsitePermit,Full,ST
Salsman,NS ,2,CampsitePermit,Senior,LT 30ft
Mira River,QC ,2,CampsitePermit,Full,ST
Five Islands,BC ,2,CampsitePermit,FULL,LT 20ft
Graves Island,NS ,5,CampsitePermit,Full,LT 30ft
Caribou Munroes,ON ,1,CampsitePermit,Full,LT 20ft
Graves Island,PE ,1,CampsitePermit,Full,ST
Thomas Raddall,NS ,5,CampsitePermit,Full,LT 30ft
Graves Island,NS ,3,CampsitePermit,Full,LT 30ft
Mira River,NS ,1,CampsitePermit,Senior,ST
Laurie,NS ,5,CampsitePermit,Full,LT 30ft
Boylston,NS ,2,CampsitePermit,Full,ST
Mira River,NB ,4,CampsitePermit,Full,ST
Amherst Shore,QC ,2,CampsitePermit,Full,ST
Smileys,NS ,1,CampsitePermit,Senior,LT 20ft
Battery,NS ,2,CampsitePermit,Senior,ST
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 40ft
Mira River,NS ,4,CampsitePermit,Full,LT 20ft
The Islands,NS ,5,CampsitePermit,Full,ST
The Islands,NS ,4,CampsitePermit,Full,LT 30ft
Valleyview,NS ,2,CampsitePermit,Full,ST
Rissers Beach,ON ,6,CampsitePermit,Full,ST
Porters Lake,ON ,4,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,1,CampsitePermit,Full,ST
Graves Island,NS ,6,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Tents
Porters Lake,QC ,2,CampsitePermit,Full,ST
Whycocomagh,AB ,2,YurtPermit,Full,Tents
Amherst Shore,ON ,4,CampsitePermit,Full,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Mira River,NS ,6,CampsitePermit,Full,ST
Ellenwood Lake,NS ,2,CampsitePermit,Full,LT 30ft
Blomidon,NS ,4,CampsitePermit,Full,LT 20ft
Five Islands,ON ,2,CampsitePermit,Full,LT 40ft
Graves Island,NS ,2,CampsitePermit,Full,ST
