ParkName,State,partySize,BookingType,RateType,Equipment
Five Islands,NS ,1,CampsitePermit,Full,Single Tent
Blomidon,NS ,2,CampsitePermit,Senior,Less than 20ft
Blomidon,QC ,2,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,3,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Full,Less than 30ft
Blomidon,ON ,1,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,1,CampsitePermit,Full,Single Tent
Laurie,ON ,3,CampsitePermit,Full,Single Tent
Smileys,NB ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 20ft
Ellenwood Lake,NS ,3,CampsitePermit,Full,Less than 20ft
Smileys,NS ,2,CampsitePermit,Veteran,Less than 30ft
Mira River,NS ,5,CampsitePermit,Full,Less than 30ft
Porters Lake,NS ,4,CampsitePermit,Full,Single Tent
Five Islands,ON ,4,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,2,CampsitePermit,Senior,Less than 30ft
Mira River,NS ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,3,CampsitePermit,Senior,Less than 40ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 30ft
Porters Lake,ON ,2,CampsitePermit,Full,Less than 20ft
Smileys,NS ,3,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Amherst Shore,ON ,5,CampsitePermit,Full,Single Tent
Battery,ON ,2,CampsitePermit,Senior,Tents
Caribou Munroes,ON ,2,CampsitePermit,Senior,Single Tent
Porters Lake,ON ,2,CampsitePermit,Senior,Less than 30ft
Porters Lake,NS ,2,CampsitePermit,Full,Less than 40ft
Caribou Munroes,NS ,2,CampsitePermit,Senior,Less than 30ft
Thomas Raddall,NS ,4,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,6,CampsitePermit,Full,Single Tent
Caribou Munroes,QC ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Full,Less than 20ft
Blomidon,QC ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Senior,Less than 30ft
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,ON ,6,CampsitePermit,Full,Less than 30ft
Porters Lake,NS ,3,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Greater than 40ft
Blomidon,NS ,2,CampsitePermit,Senior,Single Tent
Porters Lake,NS ,6,CampsitePermit,Veteran,Tents
Porters Lake,NS ,3,CampsitePermit,Senior,Less than 20ft
Caribou Munroes,NS ,5,CampsitePermit,Full,Less than 20ft
Mira River,QC ,4,CampsitePermit,Full,Less than 20ft
Blomidon,NB ,2,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Porters Lake,NS ,4,CampsitePermit,Full,Single Tent
Battery,ON ,2,CampsitePermit,Senior,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Single Tent
Caribou Munroes,ON ,1,CampsitePermit,Senior,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Caribou Munroes,NS ,5,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,4,CampsitePermit,Full,Tents
Five Islands,QC ,2,CampsitePermit,Senior,Less than 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Thomas Raddall,ON ,1,CampsitePermit,Full,Single Tent
Ellenwood Lake,NB ,2,CampsitePermit,Senior,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 40ft
Blomidon,NS ,3,CampsitePermit,Full,Single Tent
Battery,QC ,2,CampsitePermit,Full,Single Tent
Laurie,NS ,3,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,5,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Mira River,NS ,3,CampsitePermit,Full,Less than 30ft
Laurie,NS ,2,CampsitePermit,Full,Single Tent
Smileys,NS ,2,CampsitePermit,Senior,Less than 30ft
Mira River,NS ,5,CampsitePermit,Full,Less than 30ft
Ellenwood Lake,NS ,2,CampsitePermit,Full,Less than 30ft
Amherst Shore,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 20ft
Graves Island,ON ,4,CampsitePermit,Full,Less than 30ft
Whycocomagh,NS ,2,YurtPermit,Full,Tents
Rissers Beach,QC ,2,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,3,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Veteran,Less than 30ft
Boylston,NB ,3,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Senior,Less than 30ft
Battery,NS ,2,CampsitePermit,Full,Single Tent
Whycocomagh,ON ,1,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,4,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,3,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,3,CampsitePermit,Full,Less than 20ft
The Islands,NS ,4,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Smileys,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,NS ,3,CampsitePermit,Full,Single Tent
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Amherst Shore,NS ,5,CampsitePermit,Full,Single Tent
Cape Chignecto,NS ,4,BackcountryPermit,Full,Single Tent
The Islands,NS ,2,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,4,CampsitePermit,Full,Single Tent
Mira River,NS ,4,CampsitePermit,Full,Less than 30ft
Ellenwood Lake,NS ,4,CampsitePermit,Full,Single Tent
Laurie,NS ,6,CampsitePermit,Full,Tents
Blomidon,NS ,3,CampsitePermit,Full,Tents
Cape Chignecto,NS ,1,BackcountryPermit,Full,Single Tent
Mira River,NS ,3,CampsitePermit,Senior,Less than 40ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,2,CampsitePermit,Senior,Less than 30ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Less than 20ft
Mira River,NS ,2,CampsitePermit,Veteran,Single Tent
Thomas Raddall,NS ,3,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,6,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,5,CampsitePermit,Full,Less than 20ft
Amherst Shore,NS ,3,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Host,Single Tent
Graves Island,NS ,3,CampsitePermit,Full,Less than 20ft
Blomidon,QC ,2,CampsitePermit,Senior,Less than 30ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 30ft
Graves Island,QC ,1,CampsitePermit,Senior,Less than 30ft
Caribou Munroes,NS ,4,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,6,CampsitePermit,Full,Less than 20ft
Porters Lake,NB ,2,CampsitePermit,Full,Single Tent
Smileys,NS ,3,CampsitePermit,Full,Single Tent
Laurie,NS ,2,CampsitePermit,Full,Less than 30ft
Porters Lake,QC ,2,CampsitePermit,Full,Single Tent
Whycocomagh,NS ,2,CampsitePermit,Senior,Less than 30ft
Valleyview,NS ,4,CampsitePermit,Full,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,QC ,2,CampsitePermit,Senior,Less than 20ft
Salsman,NS ,2,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,6,CampsitePermit,Full,Less than 30ft
Laurie,NS ,2,CampsitePermit,Full,Less than 40ft
Rissers Beach,NS ,4,CampsitePermit,Senior,Less than 30ft
Laurie,NB ,2,CampsitePermit,Full,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,NS ,1,CampsitePermit,Full,Single Tent
The Islands,NS ,4,CampsitePermit,Full,Less than 20ft
Smileys,NS ,5,CampsitePermit,Full,Tents
Rissers Beach,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,QC ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,6,CampsitePermit,Full,Less than 20ft
The Islands,NB ,3,CampsitePermit,Full,Less than 30ft
Laurie,NS ,4,CampsitePermit,Full,Single Tent
Graves Island,QC ,3,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,3,CampsitePermit,Full,Single Tent
Five Islands,NB ,2,CampsitePermit,Full,Less than 20ft
Graves Island,ON ,4,CampsitePermit,Full,Less than 20ft
Graves Island,QC ,1,CampsitePermit,Senior,Single Tent
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,QC ,2,CampsitePermit,Full,Less than 20ft
Whycocomagh,ON ,2,CampsitePermit,Full,Less than 30ft
Mira River,NS ,1,CampsitePermit,Senior,Less than 20ft
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,5,CampsitePermit,Full,Single Tent
Graves Island,ON ,2,CampsitePermit,Full,Less than 30ft
The Islands,QC ,1,CampsitePermit,Full,Single Tent
Five Islands,NS ,3,CampsitePermit,Full,Single Tent
Amherst Shore,NS ,2,CampsitePermit,Senior,Less than 30ft
Rissers Beach,NS ,4,CampsitePermit,Senior,Tents
Mira River,NS ,4,CampsitePermit,Full,Less than 40ft
Mira River,QC ,3,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,6,CampsitePermit,Full,Tents
Rissers Beach,BC ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,4,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,2,CampsitePermit,Full,Less than 40ft
Caribou Munroes,NS ,3,CampsitePermit,Full,Single Tent
Boylston,ON ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,4,CampsitePermit,Full,Single Tent
The Islands,NS ,3,CampsitePermit,Full,Less than 20ft
Salsman,QC ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Smileys,NS ,1,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Single Tent
The Islands,NS ,2,CampsitePermit,Full,Single Tent
Amherst Shore,ON ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 20ft
Whycocomagh,NS ,4,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,3,CampsitePermit,Full,Tents
Amherst Shore,QC ,2,CampsitePermit,Full,Single Tent
Whycocomagh,ON ,4,CampsitePermit,Full,Tents
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,NS ,1,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Smileys,NS ,5,CampsitePermit,Full,Less than 30ft
Laurie,NS ,4,CampsitePermit,Full,Tents
Caribou Munroes,ON ,5,CampsitePermit,Senior,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Laurie,NS ,4,CampsitePermit,Full,Less than 20ft
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,QC ,3,CampsitePermit,Full,Less than 20ft
Laurie,NS ,5,CampsitePermit,Full,Tents
Blomidon,ON ,2,CampsitePermit,Full,Single Tent
Graves Island,ON ,3,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 30ft
Thomas Raddall,ON ,2,CampsitePermit,Full,Single Tent
Cape Chignecto,NB ,2,BackcountryPermit,Full,Single Tent
Whycocomagh,ON ,1,CampsitePermit,Full,Single Tent
Cape Chignecto,NS ,1,BackcountryPermit,Full,Single Tent
Thomas Raddall,NS ,4,CampsitePermit,Full,Less than 20ft
Rissers Beach,ON ,2,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,7,CampsitePermit,Full,Less than 20ft
Ellenwood Lake,NS ,4,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,6,CampsitePermit,Full,Less than 40ft
Battery,QC ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,QC ,4,CampsitePermit,Full,Single Tent
Graves Island,NS ,4,CampsitePermit,Full,Less than 30ft
Dollar Lake,NS ,3,CampsitePermit,Full,Single Tent
Porters Lake,NS ,4,CampsitePermit,Full,Tents
The Islands,NS ,6,CampsitePermit,Full,Tents
Rissers Beach,NS ,4,CampsitePermit,Full,Single Tent
Laurie,NS ,2,CampsitePermit,Full,Single Tent
Laurie,ON ,2,CampsitePermit,Full,Single Tent
Mira River,QC ,4,CampsitePermit,Full,Tents
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 40ft
Five Islands,NS ,3,CampsitePermit,Full,Single Tent
The Islands,NS ,2,CampsitePermit,Full,Less than 30ft
Salsman,NS ,1,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,1,CampsitePermit,Full,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,1,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,4,CampsitePermit,Full,Single Tent
Blomidon,NB ,2,CampsitePermit,Full,Single Tent
Battery,NS ,1,CampsitePermit,Full,Single Tent
Rissers Beach,QC ,3,CampsitePermit,Full,Single Tent
Whycocomagh,QC ,3,CampsitePermit,Senior,Less than 30ft
Whycocomagh,NS ,2,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,6,CampsitePermit,Full,Tents
Rissers Beach,NS ,6,CampsitePermit,Full,Less than 40ft
Rissers Beach,NS ,2,CampsitePermit,Senior,Less than 20ft
Whycocomagh,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Mira River,ON ,2,CampsitePermit,Full,Single Tent
Blomidon,NS ,1,CampsitePermit,Full,Single Tent
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,4,CampsitePermit,Full,Single Tent
Cape Chignecto,NS ,3,BackcountryPermit,Full,Single Tent
Caribou Munroes,ON ,2,CampsitePermit,Senior,Single Tent
Graves Island,QC ,2,CampsitePermit,Full,Less than 20ft
Blomidon,NS ,3,CampsitePermit,Senior,Tents
Porters Lake,QC ,2,CampsitePermit,Full,Single Tent
Amherst Shore,QC ,4,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Less than 20ft
Five Islands,QC ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,3,CampsitePermit,Full,Single Tent
Blomidon,NS ,2,CampsitePermit,Senior,Less than 30ft
Boylston,ON ,4,CampsitePermit,Full,Single Tent
Porters Lake,NS ,6,CampsitePermit,Full,Tents
Dollar Lake,NS ,4,CampsitePermit,Full,Tents
Blomidon,NS ,4,CampsitePermit,Full,Less than 30ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,1,CampsitePermit,Senior,Less than 20ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Single Tent
Smileys,NS ,6,CampsitePermit,Full,Tents
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Laurie,NS ,6,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,4,CampsitePermit,Full,Less than 30ft
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,NS ,4,CampsitePermit,Full,Less than 20ft
Rissers Beach,ON ,4,CampsitePermit,Full,Tents
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,3,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,1,CampsitePermit,Full,Single Tent
Caribou Munroes,QC ,2,CampsitePermit,Full,Single Tent
Porters Lake,NB ,1,CampsitePermit,Full,Single Tent
Amherst Shore,NS ,4,CampsitePermit,Full,Tents
Smileys,NS ,2,CampsitePermit,Senior,Less than 40ft
Blomidon,NS ,2,CampsitePermit,Full,Less than 30ft
Ellenwood Lake,NB ,2,CampsitePermit,Full,Single Tent
Whycocomagh,NS ,5,CampsitePermit,Full,Single Tent
Blomidon,NS ,5,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Senior,Less than 30ft
Ellenwood Lake,NS ,2,CampsitePermit,Senior,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Single Tent
Five Islands,QC ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Mira River,NS ,6,CampsitePermit,Veteran,Less than 40ft
Whycocomagh,PE ,2,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,4,CampsitePermit,Full,Less than 30ft
Five Islands,NS ,2,CampsitePermit,Senior,Single Tent
The Islands,NS ,3,CampsitePermit,Full,Single Tent
Cape Chignecto,AB ,1,BackcountryPermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,3,CampsitePermit,Full,Less than 20ft
Caribou Munroes,NS ,4,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,3,CampsitePermit,Full,Less than 20ft
Mira River,ON ,3,CampsitePermit,Full,Tents
Smileys,NS ,4,CampsitePermit,Full,Less than 20ft
Mira River,NS ,3,CampsitePermit,Full,Less than 30ft
Mira River,NS ,5,CampsitePermit,Full,Single Tent
Thomas Raddall,ON ,3,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 40ft
Dollar Lake,NS ,6,CampsitePermit,Full,Less than 20ft
Mira River,NS ,4,CampsitePermit,Full,Less than 30ft
Smileys,NS ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,3,CampsitePermit,Full,Single Tent
Cape Chignecto,NS ,2,BackcountryPermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Full,Single Tent
The Islands,NS ,6,CampsitePermit,Full,Single Tent
Graves Island,NS ,1,CampsitePermit,Full,Less than 20ft
Battery,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,3,CampsitePermit,Full,Less than 30ft
Graves Island,QC ,2,CampsitePermit,Full,Single Tent
Cape Chignecto,NB ,4,BackcountryPermit,Full,Single Tent
Porters Lake,QC ,2,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,ON ,2,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Senior,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Porters Lake,NS ,3,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Senior,Single Tent
Graves Island,NS ,2,CampsitePermit,Senior,Less than 30ft
Smileys,BC ,2,CampsitePermit,Full,Less than 20ft
Laurie,NS ,4,CampsitePermit,Full,Tents
Porters Lake,NS ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,1,CampsitePermit,Senior,Less than 20ft
Battery,ON ,2,CampsitePermit,Senior,Single Tent
Battery,ON ,4,CampsitePermit,Full,Less than 30ft
Mira River,NS ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,4,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,QC ,2,CampsitePermit,Full,Single Tent
The Islands,NS ,2,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,2,CampsitePermit,Senior,Single Tent
Mira River,BC ,2,CampsitePermit,Senior,Less than 30ft
Caribou Munroes,ON ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,3,CampsitePermit,Full,Less than 30ft
Whycocomagh,NS ,5,YurtPermit,Full,Tents
Porters Lake,ON ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Mira River,NS ,4,CampsitePermit,Full,Less than 30ft
Boylston,ON ,2,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Dollar Lake,NS ,6,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,3,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,5,CampsitePermit,Full,Less than 30ft
Five Islands,ON ,3,CampsitePermit,Full,Less than 20ft
Salsman,NS ,2,CampsitePermit,Senior,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Porters Lake,NS ,6,CampsitePermit,Full,Tents
Graves Island,NS ,6,CampsitePermit,Full,Tents
Porters Lake,ON ,3,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,5,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Senior,Less than 30ft
Blomidon,NS ,2,CampsitePermit,Senior,Less than 30ft
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 30ft
Mira River,NS ,2,CampsitePermit,Full,Single Tent
The Islands,NS ,2,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Senior,Tents
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Mira River,QC ,2,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Senior,Less than 40ft
Rissers Beach,NS ,4,CampsitePermit,Full,Single Tent
Cape Chignecto,NB ,3,BackcountryPermit,Full,Single Tent
Cape Chignecto,ON ,2,BackcountryPermit,Full,Single Tent
Caribou Munroes,ON ,2,CampsitePermit,Senior,Single Tent
Valleyview,ON ,5,CampsitePermit,Full,Tents
Battery,NS ,2,CampsitePermit,Senior,Less than 20ft
Valleyview,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Mira River,QC ,2,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,3,CampsitePermit,Full,Less than 20ft
Valleyview,NS ,2,CampsitePermit,Senior,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,4,CampsitePermit,Full,Tents
Blomidon,NS ,1,CampsitePermit,Full,Single Tent
Blomidon,QC ,1,CampsitePermit,Full,Single Tent
Five Islands,QC ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,2,CampsitePermit,Full,Single Tent
Laurie,ON ,2,CampsitePermit,Full,Less than 20ft
Blomidon,NS ,3,CampsitePermit,Full,Less than 20ft
Laurie,QC ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,3,CampsitePermit,Full,Single Tent
Laurie,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,4,CampsitePermit,Senior,Less than 40ft
Five Islands,NS ,2,CampsitePermit,Veteran,Less than 30ft
Mira River,ON ,4,CampsitePermit,Full,Greater than 40ft
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 20ft
Amherst Shore,NS ,1,CampsitePermit,Veteran,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Dollar Lake,ON ,2,CampsitePermit,Full,Less than 20ft
Ellenwood Lake,NS ,5,CampsitePermit,Full,Single Tent
Mira River,ON ,2,CampsitePermit,Full,Single Tent
Five Islands,NS ,1,CampsitePermit,Full,Single Tent
Battery,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,3,CampsitePermit,Full,Less than 20ft
Blomidon,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,6,CampsitePermit,Full,Less than 30ft
Whycocomagh,NS ,4,CampsitePermit,Full,Less than 30ft
Thomas Raddall,ON ,2,CampsitePermit,Senior,Single Tent
Laurie,ON ,2,CampsitePermit,Full,Single Tent
Mira River,ON ,2,CampsitePermit,Senior,Less than 30ft
Porters Lake,ON ,2,CampsitePermit,Full,Single Tent
Whycocomagh,ON ,2,CampsitePermit,Senior,Less than 30ft
Graves Island,NS ,1,CampsitePermit,Full,Single Tent
Blomidon,NS ,3,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Senior,Less than 20ft
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Thomas Raddall,QC ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,NB ,5,CampsitePermit,Full,Single Tent
Graves Island,ON ,4,CampsitePermit,Full,Single Tent
Five Islands,NS ,2,CampsitePermit,Host,Single Tent
Mira River,NS ,3,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Valleyview,ON ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Laurie,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Smileys,NS ,6,CampsitePermit,Full,Tents
Dollar Lake,NS ,4,CampsitePermit,Full,Tents
Smileys,ON ,2,CampsitePermit,Full,Less than 20ft
Whycocomagh,NB ,2,CampsitePermit,Senior,Less than 20ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,NS ,5,CampsitePermit,Full,Tents
Porters Lake,NS ,1,CampsitePermit,Full,Single Tent
Five Islands,NS ,5,CampsitePermit,Full,Less than 30ft
Five Islands,BC ,2,CampsitePermit,Senior,Single Tent
